Location_id,Field 2,Phone number,Toll-free phone number,TTY phone number,Use the same address as the organization,Location,Is this location open at least weekly,Hours of operation,Recurring dates,Holiday schedule (location closed),Income eligibility and fees,Income standard for eligibility,Max percentage of income standard,Sliding scale fees description,Flat fee description,Location takes legal volunteers?,A licensed attorney is available to support legal volunteers.,Malpractice insurance is provided for legal volunteers.,Attachments,Research and/or clerking services are provided to volunteers.,Same phone number as organization?,"The office, equipment,  and supplies are available to volunteers to conduct pro bono work.",Location serves all of Illinois,Service area limited to specific,Cities,Counties,Zip codes,Organization ID,Services
26461,Main office,312-922-6464,,,Yes,,Yes,Sunday: Closed Monday: 9:00-17:00  Tuesday: 9:00-17:00  Wednesday: 9:00-17:00  Thursday: 9:00-17:00  Friday: 9:00-13:00  Saturday: Closed,,"New Year's Day

    New Year's Eve

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Presidents' Day

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to everyone,,,,,Yes,,,,,Yes,,No,Counties,,"Cook

    DuPage

    Kane

    Kendall

    Lake

    Will",,24586,37111
26466,Main Office,(312) 376-1880,,,Yes,,Yes,Sunday: Closed Monday: 9:00-17:00  Tuesday: 9:00-17:00  Wednesday: 9:00-17:00  Thursday: 9:00-17:00  Friday: 9:00-17:00  Saturday: Closed,,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Veterans Day

    Thanksgiving

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,150%,,,Yes,,,,,Yes,,No,Counties,,Cook,,24591,
26471,Center for Economic Progress - Tax Clinic,312-252-0280,,,Yes,,,,,,,,,,,Yes,,,,,,,,,,,,24596,
26476,Main office,773-472-6469,,773-472-1277,Yes,,Yes,Sunday: Closed Monday: 9:00-17:00  Tuesday: 9:00-17:00  Wednesday: 9:00-17:00  Thursday: 9:00-17:00  Friday: 9:00-17:00  Saturday: Closed,,"New Year's Day

    New Year's Eve

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Presidents' Day

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to everyone,,,,,Yes,,,,,Yes,,No,Cities,Chicago,,,24601,
26481,Centro Romero,(773) 508-5300,,,Yes,,Yes,"Sunday: Closed Monday: 9:00-13:00 , 14:00-17:00  Tuesday: 9:00-13:00 , 14:00-17:00  Wednesday: 9:00-13:00 , 14:00-17:00  Thursday: 9:00-13:00 , 14:00-17:00  Friday: 9:00-13:00 , 14:00-17:00  Saturday: 9:00-14:00",,"New Year's Day

    New Year's Eve

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Presidents' Day

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to everyone,,,,,Yes,,,,,Yes,,No,Counties,,Cook,,24606,
26486,Champaign County Courthouse,(217) 384-3725,,,Yes,,Yes,Sunday: Closed Monday: 8:30-16:30  Tuesday: 8:30-16:30  Wednesday: 8:30-16:30  Thursday: 8:30-16:30  Friday: 8:30-16:30  Saturday: Closed,,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to everyone,,,,,No,,,,,Yes,,No,Counties,,Champaign,,24611,36336
26491,Chicago Alliance Against Sexual Exploitation (CAASE),773-244-2230,,,Yes,,,,,,,,,,,Yes,,,,,,,,,,,,24616,
26496,Chicago Alliance to End Homelessness,(312) 223-9870,,,Yes,,,,,,,,,,,No,,,,,,,,,,,,24621,
26501,Chicago Appleseed Fund for Justice,312-988-6565,,,Yes,,,,,,,,,,,Yes,,,,,,,,,,,,24626,
26506,Law Project of the Chicago Coalition for the Homeless,(312) 641-4140,1 (800) 940-1119,,Yes,,Yes,Sunday: Closed Monday: 9:00-17:00  Tuesday: 9:00-17:00  Wednesday: 9:00-17:00  Thursday: 9:00-17:00  Friday: 9:00-17:00  Saturday: Closed,,"New Year's Day

    New Year's Eve

    Martin Luther King, Jr. Day

    Memorial Day

    Independence Day

    Labor Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,150%,,,Yes,,,,,Yes,,No,Counties,,"Cook

    DuPage

    Kane

    Lake

    McHenry

    Will",,24631,"35076,35066,29436"
26511,Chicago Law and Education Foundation,,,,Yes,,,,,,,,,,,No,,,,,,,,,,,,24636,
26516,Main office,(312) 630-9744,,,Yes,,Yes,Sunday: Closed Monday: 9:00-17:00  Tuesday: 9:00-17:00  Wednesday: 9:00-17:00  Thursday: 9:00-17:00  Friday: 9:00-17:00  Saturday: Closed,,"New Year's Day

    New Year's Eve

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to everyone,,,,,Yes,,,,,Yes,,Yes,,,,,24641,"91161,37436"
26521,South Chicago Office,773-731-1762,,,No,,Yes,Sunday: Closed Monday: 9:00-17:00  Tuesday: 9:00-17:00  Wednesday: 9:00-17:00  Thursday: 9:00-17:00  Friday: 9:00-17:00  Saturday: Closed,,"New Year's Day

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Presidents' Day

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Day",Sliding scale based on income,,,We provide sliding-scale services based on your ability to pay.,,Yes,,,,,No,,No,Counties,,Cook,,24646,"38491,33851"
26526,Chicago Metropolitan Battered Women's Network,(312)750-0730,,(312)750-0735,Yes,,,,,,,,,,,No,,,,,,,,,,,,24651,
26531,Main Office,(312) 332-1624,,,Yes,,Yes,Sunday: Closed Monday: 9:00-17:00  Tuesday: 9:00-17:00  Wednesday: 9:00-17:00  Thursday: 9:00-17:00  Friday: 9:00-17:00  Saturday: Closed,,"New Year's Day

    New Year's Eve

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,175%,,,Yes,,,,,Yes,,No,Counties,Chicago,Cook,,24656,"49316,49311,49306,28706"
26536,Chicago-Kent Health & Disability Law Clinic,,,,Yes,,,,,,,,,,,No,,,,,,,,,,,,24661,
26541,Chicago-Kent Illinois Institute of Technology Law Offices,,,,Yes,,,,,,,,,,,No,,,,,,,,,,,,24666,
26546,Chicago-Kent Low Income Taxpayer Clinic,312-906-5050,,,Yes,,,,,,,,,,,No,,,,,,,,,,,,24671,
26206,Bloomington Office,(309) 827-5021,(800) 874-2536,(309) 828-3896,No,,Yes,"Sunday: Closed Monday: 8:30-12:00 , 13:00-17:00  Tuesday: 8:30-12:00 , 13:00-17:00  Wednesday: 8:30-12:00 , 13:00-17:00  Thursday: 8:30-12:00 , 13:00-17:00  Friday: 8:30-12:00 , 13:00-17:00  Saturday: Closed",,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,"Livingston

    McLean

    Woodford",,25596,"30101,29631,29551,29546"
26211,Galesburg Satellite Office,(309) 343-2141,(800) 331-0617,,No,,Yes,"Sunday: Closed Monday: 8:30-12:00 , 13:00-17:00  Tuesday: 8:30-12:00 , 13:00-17:00  Wednesday: 8:30-12:00 , 13:00-17:00  Thursday: 8:30-12:00 , 13:00-17:00  Friday: 8:30-12:00 , 13:00-17:00  Saturday: Closed",,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,"Henderson

    Knox

    McDonough

    Warren",,25596,"30146,30141,30136"
26216,Joliet Office,(815) 727-5123,,,No,,Yes,"Sunday: Closed Monday: 8:30-12:00 , 13:00-17:00  Tuesday: 8:30-12:00 , 13:00-17:00  Wednesday: 8:30-12:00 , 13:00-17:00  Thursday: 8:30-12:00 , 13:00-17:00  Friday: 8:30-12:00 , 13:00-17:00  Saturday: Closed",,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,"Grundy

    Will",,25596,"30211,30186,29601"
26221,Kankakee Office,(815) 935-2750,(800) 346-2864,(815) 935-2764,No,,Yes,Sunday: Closed Monday: 8:30-12:00  Tuesday: 8:30-12:00  Wednesday: 8:30-12:00  Thursday: 8:30-12:00  Friday: 8:30-12:00  Saturday: Closed,,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,"Iroquois

    Kankakee",,25596,"30226,29611"
26226,McHenry Office,(815) 344-9113,(800) 942-3940,,No,,Yes,"Sunday: Closed Monday: 8:30-12:00 , 13:00-17:00  Tuesday: 8:30-12:00 , 13:00-17:00  Wednesday: 8:30-12:00 , 13:00-17:00  Thursday: 8:30-12:00 , 13:00-17:00  Friday: 8:30-12:00 , 13:00-17:00  Saturday: Closed",,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,McHenry,,25596,"30181,30176,29596,29591"
26231,Ottawa Office,(815) 434-5903,(800) 892-7888,(815) 434-6011,No,,Yes,"Sunday: Closed Monday: 8:30-12:00 , 13:00-17:00  Tuesday: 8:30-12:00 , 13:00-17:00  Wednesday: 8:30-12:00 , 13:00-17:00  Thursday: 8:30-12:00 , 13:00-17:00  Friday: 8:30-12:00 , 13:00-17:00  Saturday: Closed",,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,"Bureau

    La Salle

    Putnam",,25596,"30156,30151,29581"
26236,Peoria Office,(309) 674-9831,(800) 322-2280,(309) 674-3811,No,,Yes,"Sunday: Closed Monday: 8:30-12:00 , 13:00-17:00  Tuesday: 8:30-12:00 , 13:00-17:00  Wednesday: 8:30-12:00 , 13:00-17:00  Thursday: 8:30-12:00 , 13:00-17:00  Friday: 8:30-12:00 , 13:00-17:00  Saturday: Closed",,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,"Fulton

    Marshall

    Peoria

    Stark

    Tazewell",,25596,"30131,30126,30121"
26241,Rock Island Office,(309) 794-1328,(800) 332-9804,(309) 794-1302,No,,Yes,"Sunday: Closed Monday: 8:30-12:00 , 13:00-17:00  Tuesday: 8:30-12:00 , 13:00-17:00  Wednesday: 8:30-12:00 , 13:00-17:00  Thursday: 8:30-12:00 , 13:00-17:00  Friday: 8:30-12:00 , 13:00-17:00  Saturday: Closed",,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,"Henry

    Lee

    Mercer

    Rock Island

    Whiteside",,25596,"30171,30166,29586"
26246,Rockford Office,(815) 965-2902,(800) 892-2985,,Yes,,Yes,"Sunday: Closed Monday: 8:30-12:00 , 13:00-17:00  Tuesday: 8:30-12:00 , 13:00-17:00  Wednesday: 8:30-12:00 , 13:00-17:00  Thursday: 8:30-12:00 , 13:00-17:00  Friday: 8:30-12:00 , 13:00-17:00  Saturday: Closed",,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,"Boone

    Carroll

    Jo Daviess

    Ogle

    Stephenson

    Winnebago",,25596,"30256,30251,29556,29396"
26251,Fox Valley Office,630-232-9415,800-942-4612,630-232-9414,No,,Yes,"Sunday: Closed Monday: 8:30-12:00 , 13:00-17:00  Tuesday: 8:30-12:00 , 13:00-17:00  Wednesday: 8:30-12:00 , 13:00-17:00  Thursday: 8:30-12:00 , 13:00-17:00  Friday: 8:30-12:00 , 13:00-17:00  Saturday: Closed",,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,"DeKalb

    Kane

    Kendall",,25596,"30236,30231,28806"
26261,Wheaton Office,(630) 690-2130,(800) 690-2130,(630) 690-2308,No,,Yes,Sunday: Closed Monday: 8:30-17:00  Tuesday: 8:30-17:00  Wednesday: 8:30-17:00  Thursday: 8:30-17:00  Friday: 8:30-17:00  Saturday: Closed,,"New Year's Day

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,DuPage,,25596,"51276,51261,51256,30096,30091,29541,29531"
26266,REACH Legal Clinic,(312) 986-4200,,,No,,No,Sunday: Closed Monday: Closed Tuesday: Closed Wednesday: Closed Thursday: Closed Friday: Closed Saturday: 9:00-12:00,"Repeats every month on the second Saturday 24 times. Saturday, May 14, 2016 - 2:00pm to 5:00pm

    Saturday, June 11, 2016 - 2:00pm to 5:00pm

    Saturday, July 9, 2016 - 2:00pm to 5:00pm

    Saturday, August 13, 2016 - 2:00pm to 5:00pm

    Saturday, September 10, 2016 - 2:00pm to 5:00pm

    Saturday, October 8, 2016 - 2:00pm to 5:00pm

    Saturday, November 12, 2016 - 3:00pm to 6:00pm

    Saturday, December 10, 2016 - 3:00pm to 6:00pm

    Saturday, January 14, 2017 - 3:00pm to 6:00pm

    Saturday, February 11, 2017 - 3:00pm to 6:00pm

    Saturday, March 11, 2017 - 3:00pm to 6:00pm

    Saturday, April 8, 2017 - 2:00pm to 5:00pm

    Saturday, May 13, 2017 - 2:00pm to 5:00pm

    Saturday, June 10, 2017 - 2:00pm to 5:00pm

    Saturday, July 8, 2017 - 2:00pm to 5:00pm

    Saturday, August 12, 2017 - 2:00pm to 5:00pm

    Saturday, September 9, 2017 - 2:00pm to 5:00pm

    Saturday, October 14, 2017 - 2:00pm to 5:00pm

    Saturday, November 11, 2017 - 3:00pm to 6:00pm

    Saturday, December 9, 2017 - 3:00pm to 6:00pm

    Saturday, January 13, 2018 - 3:00pm to 6:00pm

    Saturday, February 10, 2018 - 3:00pm to 6:00pm

    Saturday, March 10, 2018 - 3:00pm to 6:00pm

    Saturday, April 14, 2018 - 2:00pm to 5:00pm","New Year's Day

    New Year's Eve

    Martin Luther King, Jr. Day

    Presidents' Day

    Memorial Day

    Independence Day

    Labor Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,200%,,,Yes,,,,,No,,No,Counties,,Cook,,25311,29111
26271,Skokie Courthouse,(847) 492-1410,,,No,,Yes,Sunday: Closed Monday: Closed Tuesday: 10:00-12:00  Wednesday: Closed Thursday: 10:00-12:00  Friday: Closed Saturday: Closed,,"New Year's Day

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Christmas Day",Free to everyone,,,,,Yes,,,,,Yes,,No,Counties,,Cook,,25126,77276
26276,Small Business Solution Station,(312) 939-3638,,,No,,Yes,Sunday: Closed Monday: Closed Tuesday: Closed Wednesday: 9:30-15:00  Thursday: Closed Friday: Closed Saturday: Closed,,"New Year's Day

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Christmas Day",Free to everyone,,,,,No,,,,,Yes,,Yes,,,,,25796,50351
26281,Solutions for Care Outpost,,,,No,,,,,,,,,,,No,,,,,,,,,,,,25231,
25956,ABA Military Pro Bono Project,312-988-5783,,,No,,,,,,,,,,,Yes,,,,,,,,,,,,24436,
25961,ABA Veterans' Claims Assistance Network,312.988.5783,,,No,,,,,,,,,,,Yes,,,,,,,,,,,,24436,
25966,Administrative Hearings Advice Desk,(312) 738-9200,,,No,,Yes,Sunday: Closed Monday: 9:00-16:30  Tuesday: Closed Wednesday: 9:00-16:30  Thursday: Closed Friday: 9:00-16:30  Saturday: Closed,,"New Year's Day

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,350%,,,No,,,,,No,,No,Counties,,Cook,,24561,29196
25971,Asian American Legal Services Clinic,(312) 332-1624,,,No,,,,,,,,,,,No,,,,,,,,,,,,24496,
25976,Municipal Court Advice Desk,312-738-9200,,,No,,Yes,Sunday: Closed Monday: 9:00-16:30  Tuesday: 9:00-16:30  Wednesday: 9:00-16:30  Thursday: 9:00-16:30  Friday: 9:00-16:30  Saturday: Closed,,"New Year's Day

    New Year's Eve

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,350%,,,No,,,,,No,,No,Counties,,Cook,,24561,29191
25981,Adult Guardianship Help Desk,(312) 376-1880,,,No,,Yes,Sunday: Closed Monday: 8:30-16:30  Tuesday: 8:30-16:30  Wednesday: 8:30-16:30  Thursday: 8:30-16:30  Friday: 8:30-16:30  Saturday: Closed,,"New Year's Day

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Christmas Day",Free to eligible persons/entities,Federal Poverty Level,150%,,,Yes,,,,,Yes,,No,Counties,,Cook,,24591,
25986,Chicago Bar Association Lawyer Referral Service,312-554-2000,,(312) 554-2055,No,,Yes,Sunday: Closed Monday: 9:00-17:00  Tuesday: 9:00-17:00  Wednesday: 9:00-17:00  Thursday: 9:00-17:00  Friday: 9:00-17:00  Saturday: Closed,,"New Year's Day

    New Year's Eve

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Presidents' Day

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Eve

    Christmas Day",Flat fee regardless of income,,,,"Note: Your referral to a lawyer is free. Your first meeting with the lawyer costs $30. If this meeting goes over 30 minutes, then the lawyer's normal rates may apply.",Yes,,,,,Yes,,No,Counties,Chicago,Cook,,25781,68751
25996,Austin Office,(773) 854-1610,,,No,,Yes,Sunday: Closed Monday: 9:00-5:00  Tuesday: 9:00-17:00  Wednesday: 9:00-17:00  Thursday: 9:00-17:00  Friday: 9:00-17:00  Saturday: Closed,,"New Year's Day

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Presidents' Day

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Day",Sliding scale based on income,,,We provide sliding-scale services based on your ability to pay.,,Yes,,,,,No,,No,Counties,Chicago,Cook,,24646,"38481,33956,33896"
26001,Foreclosure Advice Desk,312-726-2938,,,No,,Yes,Sunday: Closed Monday: 9:00-16:00  Tuesday: 9:00-16:00  Wednesday: 9:00-16:00  Thursday: 9:00-16:00  Friday: 9:00-16:00  Saturday: Closed,,"New Year's Day

    Martin Luther King, Jr. Day

    Lincoln's Birthday

    Washington's Birthday

    Presidents' Day

    Casimir Pulaski Day

    Memorial Day

    Independence Day

    Labor Day

    Columbus Day

    Veterans Day

    Thanksgiving

    Day after Thanksgiving

    Christmas Day",Free to everyone,,,,,Yes,,,,,Yes,,No,Counties,,Cook,,24646,33926
